name,aliases,help,source,line,kind,section,group
권한복구,봇권한복구 | restorepermissions | permissionrollback,권한 적용 전에 생성된 복구 ID로 채널 덮어쓰기를 되돌립니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,1005,command,system,security
권한변경내역,권한복구목록 | permissionhistory,최근 권한 백업과 복구 ID를 확인합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,1035,command,system,security
서버설정백업,운영설정백업 | serversettingsbackup,서버 알림·시간·채널 설정을 복구 지점으로 저장합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,1046,command,system,security
서버설정복구,운영설정복구 | restoreserversettings,서버 운영 설정 백업을 복구합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,1063,command,system,security
서버설정복구목록,serversettingshistory,최근 서버 설정 백업 ID를 확인합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,1096,command,system,security
서버설정검수,운영설정검수 | serverconfigaudit | v1150audit,v11.5.0 알림·권한·백업 변경만 검사합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,1105,command,system,security
알림UI검수,알림설정UI검수 | alertuiaudit | alertsettingsaudit,v11.5.1 드롭다운 알림 설정 UI만 검사합니다.,apocalypse_bot/commands/v1151_alert_settings_ui.py,601,command,system,alerts
화투패검수,전통화투검수 | traditionalhwatuaudit | hwatuassetaudit,v11.5.2 전통 문양 화투 48장과 화투 게임 연결만 검사합니다.,apocalypse_bot/commands/v1152_traditional_hwatu_refresh.py,47,command,play,cards
게임복구목록,recoverylist | gamesessionlist,현재 서버의 활성·중단·일시정지 게임 체크포인트를 확인합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,629,command,system,recovery
게임재개,resumegame | continuegame,일시정지 게임을 재개하거나 저장된 게임을 복구합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,676,command,system,recovery
게임강제환불,forcegamerefund | sessionrefund,관리자가 중단 게임의 실제 납부액을 한 번만 환불합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,697,command,system,recovery
잠수규칙,afkrules | timeoutpolicy,현재 서버의 턴 시간 초과 처리 방식을 확인합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,704,command,system,recovery
잠수규칙설정,setafkrules | settimeoutpolicy,턴 시간 초과 처리 방식을 설정합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,712,command,system,recovery
턴시간설정,setturntime | turntimeout,게임 턴 제한시간을 20~600초로 설정합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,725,command,system,recovery
판정요청,게임신고 | rulingrequest | reportgame,현재 또는 최근 게임의 공개 로그·정산 검토를 요청합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,734,command,system,recovery
판정로그,rulinglog | gamerulinglog,판정 요청과 연결된 공개 게임 상태를 확인합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,754,command,system,recovery
실전게임검수,livegameaudit | recoveryaudit,v11.6.0에서 변경한 복구·종료·잠수·화투 검증만 검사합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,790,command,system,recovery
일정,일정센터 | schedule | schedulecenter,서버의 오늘·이번 주 이벤트를 이미지 달력으로 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,540,command,social,schedule
이벤트달력,eventcalendar | servercalendar,서버 이벤트 달력을 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,543,command,play,collections
오늘일정,todayschedule | todayevents,오늘 남은 서버 일정을 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,546,command,social,schedule
이번주일정,weekschedule | weekevents,앞으로 7일 일정을 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,551,command,social,schedule
일정등록,addevent | createevent,관리자가 서버 일정을 등록합니다. `!일정등록 YYYY-MM-DD HH:MM 종류 제목`,apocalypse_bot/commands/v1190_event_broadcast_collection.py,555,command,social,schedule
일정삭제,deleteevent | removeevent,관리자가 등록한 서버 일정을 삭제합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,568,command,social,schedule
게임예약,reservegame | gamebooking,게임 일정을 예약합니다. `!게임예약 텍사스홀덤 2026-08-05 21:00 10000 아바돈허용`,apocalypse_bot/commands/v1190_event_broadcast_collection.py,574,command,play,casino
예약참가,joinreservation | joinbooking,예약된 게임에 참가합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,585,command,social,schedule
예약취소,cancelreservation | cancelbooking,내 게임 예약 참가를 취소하거나 방장이 예약을 취소합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,594,command,social,schedule
예약목록,reservationlist | gamebookings,서버의 예정 게임 예약을 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,605,command,social,schedule
중계,경기중계 | broadcast | livebroadcast,현재 채널의 카드게임 또는 서버의 진행 중 경마를 공개 정보만으로 실시간 중계합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,610,command,social,schedule
중계종료,stopbroadcast | endbroadcast,현재 채널의 자동 경기 중계를 종료합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,619,command,social,schedule
결승중계,finalbroadcast | finalscast,최근 또는 지정 정산을 결승 결과 카드로 표시합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,623,command,social,schedule
중계응원,cheermatch | broadcastcheer,현재 경기 중계에 응원 수를 추가합니다. 결과에는 영향을 주지 않습니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,629,command,social,schedule
중계설정,broadcastsettings | castsettings,관리자가 중계 갱신 간격과 해설을 설정합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,634,command,social,schedule
업적센터,achievementcenter | gameachievementscenter,게임 업적과 수집 진행도를 이미지 카드로 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,638,command,play,collections
업적도감,achievementcatalog | achievementbook,전체 게임 업적 조건과 해금 상태를 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,646,command,play,collections
수집도감,collectioncatalog | collectionbook,화투·포커 족보·경마 우승마·딜러·장식 수집을 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,649,command,play,casino
화투수집,hwatucollection | hwatucodex,수집한 화투 월과 48장 도감 진행도를 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,659,command,play,collections
포커족보도감,pokerhandcatalog | pokerhandbook,발견한 포커 족보를 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,665,command,play,casino
경마우승마도감,winninghorsecatalog | horsewinnerbook,내가 적중한 경마 우승마를 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,672,command,play,collections
딜러친밀도,dealeraffinity | dealerbond,NPC 딜러 6명의 친밀도를 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,677,command,play,collections
장식도감,decorationcatalog | decorbook,개인 카지노 장식 수집 현황을 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,684,command,play,casino
업적전시,achievementdisplay | showcaseachievements,프로필에 전시할 업적을 최대 3개 선택합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,691,command,play,collections
1190통합검수,v1190audit | eventbroadcastcollectionaudit,v11.7~v11.9 통합 기능을 검사합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,721,command,play,collections
혼돈축제,재미기능 | chaosfestival | funhub,v12.2.0 재미 기능 전체 메뉴를 엽니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,562,command,play,party_games
돌발이벤트,chaosevent | randomevent,현재 돌발 이벤트를 확인하거나 관리자가 즉시 시작합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,569,command,play,party_games
이벤트참가,joinevent | eventaction,진행 중인 돌발 이벤트에 참가합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,617,command,play,party_games
이벤트순위,eventranking | chaosranking,서버 돌발 이벤트 순위를 확인합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,623,command,play,party_games
이벤트설정,eventsettings | chaossettings,돌발 이벤트 자동 출현 채널과 빈도를 설정합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,640,command,play,party_games
파티게임,partygames | partyhub,폭탄·마피아·라이어·그림자·생존·심리전 메뉴를 엽니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,682,command,play,party_games
폭탄돌리기,hotpotato | bombgame,폭탄 돌리기 로비를 엽니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,692,command,play,party_games
폭탄참가,joinbomb | joinhotpotato,진행 중인 폭탄 돌리기에 참가합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,710,command,play,party_games
폭탄넘기기,passbomb | throwbomb,내가 가진 폭탄을 참가자에게 넘깁니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,724,command,play,party_games
마피아,mafia | werewolf,마피아 게임 로비를 엽니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,743,command,play,party_games
마피아참가,joinmafia | joinwerewolf,마피아 로비에 참가합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,758,command,play,party_games
마피아시작,startmafia | startwerewolf,마피아 역할을 배정하고 게임을 시작합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,769,command,play,party_games
마피아투표,mafiavote | werewolfvote,마피아 게임에서 처형 대상을 투표합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,795,command,play,party_games
라이어게임,liargame | wordliar,라이어 게임 로비를 엽니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,827,command,play,party_games
라이어참가,joinliar | joinliargame,라이어 게임에 참가합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,838,command,play,party_games
라이어시작,startliar | startliargame,라이어 단어를 DM으로 배정합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,849,command,play,party_games
라이어투표,liarvote | wordliarvote,라이어로 의심되는 참가자에게 투표합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,874,command,play,party_games
그림자추리,shadowquiz | silhouettequiz,그림자·단서 추리 문제를 시작합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,894,command,play,party_games
그림자정답,shadowanswer | silhouetteanswer,그림자 추리 정답을 제출합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,906,command,play,party_games
생존룰렛,survivalroulette | saferoulette,안전 구역을 고르는 생존 룰렛을 시작합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,917,command,play,party_games
생존선택,survivalpick | safezone,생존 룰렛의 안전 구역을 선택합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,928,command,play,party_games
심리전,mindgame | betrayalbutton,개인 보상과 공동 보상 사이에서 선택하는 심리전을 시작합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,952,command,play,party_games
심리선택,mindchoice | betrayalchoice,심리전에서 공동 또는 개인을 선택합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,981,command,play,party_games
축제대화,talkabaddon | abaddontalk,아바돈과 오늘의 대화를 나눕니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,1038,command,play,party_games
딜러대화,dealertalk | npctalk,NPC 딜러와 대화해 친밀도를 올립니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,1057,command,social,companions
딜러선물,dealergift | npcgift,NPC에게 선물을 주어 관계를 변화시킵니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,1073,command,social,companions
관계도,festivalrelations | npcrelations,NPC별 친밀도와 경쟁도를 확인합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,1094,command,social,companions
축제인물도감,npccatalog | festivalcharactercodex,혼돈의 축제 NPC 인물 정보를 확인합니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,1105,command,social,companions
오늘의대화,dailytalk | todaydialogue,오늘 가장 잘 맞는 NPC와 짧은 대화를 봅니다.,apocalypse_bot/commands/v1220_chaos_festival_complete.py,1111,command,social,companions
