name,aliases,section,group,group_ko,help,source,line,kind
캠페인기록,campaignlog | storylog,main,codex,도감·연대기·진행 확인,완료 챕터·선택·보상 기록을 확인합니다.,apocalypse_bot/commands/v1140_championship_alliance_casino_story.py,546,command
스토리도감,storycodex | campaigncodex,main,codex,도감·연대기·진행 확인,카드 캠페인 전체 챕터 목록을 확인합니다.,apocalypse_bot/commands/v1140_championship_alliance_casino_story.py,553,command
1140통합검수,v1140audit | unified1140audit,play,cards,카드·화투 게임,v11.0.1~v11.4.0에서 추가·수정한 기능만 검사합니다.,apocalypse_bot/commands/v1140_championship_alliance_casino_story.py,615,command
경마표시검수,racetrackaudit | horsemarkeraudit | v1141audit,play,casino,카지노·경마·도박,v11.4.1에서 수정한 말 표식과 공통 결승선만 검사합니다.,apocalypse_bot/commands/v1141_horse_marker_hotfix.py,50,command
경마배당검수,raceoddsaudit | dynamicoddsaudit | v1142audit,play,casino,카지노·경마·도박,v11.4.2에서 추가한 경주별 랜덤 배당과 정산 연결만 검사합니다.,apocalypse_bot/commands/v1142_dynamic_horse_odds.py,57,command
재난알림,재난구독 | 비상알림 | disasteralerts | disastersubscribe,system,alerts,알림·구독·운영센터,서버별 자동 재난 알림 구독 상태를 확인하거나 켜고 끕니다.,apocalypse_bot/commands/v1143_disaster_optin.py,242,command
재난알림해제,재난채널해제 | 비상알림해제 | removedisasteralerts,system,alerts,알림·구독·운영센터,이 서버의 자동 재난 알림 구독과 지정 채널을 모두 해제합니다.,apocalypse_bot/commands/v1143_disaster_optin.py,250,command
재난알림검수,disasteralertaudit | disasternotificationaudit | v1143audit,system,alerts,알림·구독·운영센터,v11.4.3 서버별 재난 알림 구독 변경만 검사합니다.,apocalypse_bot/commands/v1143_disaster_optin.py,268,command
서버운영,서버운영센터 | serveroperations | serverops,system,security,권한·보안·관리,서버별 알림·채널·봇 권한·복구 상태를 한 화면에서 확인합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,623,command
서버알림,운영알림설정 | 서버알림설정 | serveralerts | alertsubscriptions,system,security,권한·보안·관리,서버별 자동 알림 종류·채널·상태를 설정합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,673,command
알림채널,운영채널설정 | serveralertchannel | alertchannel,system,security,권한·보안·관리,알림 종류별 전용 채널을 지정합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,717,command
알림멘션,서버알림멘션 | alertmention,system,security,권한·보안·관리,알림 종류에 사용할 역할 멘션을 설정하거나 해제합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,736,command
알림시간,조용한시간 | alerthours | quiethours,system,security,권한·보안·관리,자동 알림이 게시될 시간을 설정합니다. 시간 밖에는 연동 알림을 일시 정지합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,755,command
알림시간해제,조용한시간해제 | disablealerthours,system,security,권한·보안·관리,시간 제한 없이 구독 알림을 게시합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,774,command
알림요약,alertdigest,system,security,권한·보안·관리,운영센터 자체 경고의 요약 표시 설정을 켜거나 끕니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,785,command
알림테스트,serveralerttest | testalert,system,security,권한·보안·관리,실제 이벤트를 만들지 않고 지정 알림 채널에 미리보기를 보냅니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,799,command
서버봇목록,봇목록 | serverbots | botinventory,system,security,권한·보안·관리,서버에 참가한 봇과 강한 관리 권한을 확인합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,836,command
서버봇권한검수,봇권한점검 | serverbotaudit | botpermissionaudit,system,security,권한·보안·관리,서버의 모든 봇이 접근 가능한 채널과 위험 권한을 요약합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,854,command
권한백업,봇권한백업 | permissionbackup,system,security,권한·보안·관리,현재 채널의 모든 봇 권한 덮어쓰기를 복구 지점으로 저장합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,904,command
봇권한적용,권한프로필적용 | applybotpermissions,system,security,권한·보안·관리,선택한 봇에 채널 권한 프로필을 적용합니다. 적용 전 자동 백업합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,918,command
권한자동설정,채널권한자동설정 | autopermissions | autoconfigurepermissions,system,security,권한·보안·관리,채널 이름과 종류에 따라 ABADDON 권한 프로필을 미리보기 또는 적용합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,959,command
권한복구,봇권한복구 | restorepermissions | permissionrollback,system,security,권한·보안·관리,권한 적용 전에 생성된 복구 ID로 채널 덮어쓰기를 되돌립니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,1005,command
권한변경내역,권한복구목록 | permissionhistory,system,security,권한·보안·관리,최근 권한 백업과 복구 ID를 확인합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,1035,command
서버설정백업,운영설정백업 | serversettingsbackup,system,security,권한·보안·관리,서버 알림·시간·채널 설정을 복구 지점으로 저장합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,1046,command
서버설정복구,운영설정복구 | restoreserversettings,system,security,권한·보안·관리,서버 운영 설정 백업을 복구합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,1063,command
서버설정복구목록,serversettingshistory,system,security,권한·보안·관리,최근 서버 설정 백업 ID를 확인합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,1096,command
서버설정검수,운영설정검수 | serverconfigaudit | v1150audit,system,security,권한·보안·관리,v11.5.0 알림·권한·백업 변경만 검사합니다.,apocalypse_bot/commands/v1150_server_operations_permissions.py,1105,command
알림UI검수,알림설정UI검수 | alertuiaudit | alertsettingsaudit,system,alerts,알림·구독·운영센터,v11.5.1 드롭다운 알림 설정 UI만 검사합니다.,apocalypse_bot/commands/v1151_alert_settings_ui.py,601,command
화투패검수,전통화투검수 | traditionalhwatuaudit | hwatuassetaudit,play,cards,카드·화투 게임,v11.5.2 전통 문양 화투 48장과 화투 게임 연결만 검사합니다.,apocalypse_bot/commands/v1152_traditional_hwatu_refresh.py,47,command
게임복구목록,recoverylist | gamesessionlist,system,recovery,백업·복구·안정화,현재 서버의 활성·중단·일시정지 게임 체크포인트를 확인합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,629,command
게임재개,resumegame | continuegame,system,recovery,백업·복구·안정화,일시정지 게임을 재개하거나 저장된 게임을 복구합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,676,command
게임강제환불,forcegamerefund | sessionrefund,system,recovery,백업·복구·안정화,관리자가 중단 게임의 실제 납부액을 한 번만 환불합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,697,command
잠수규칙,afkrules | timeoutpolicy,system,recovery,백업·복구·안정화,현재 서버의 턴 시간 초과 처리 방식을 확인합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,704,command
잠수규칙설정,setafkrules | settimeoutpolicy,system,recovery,백업·복구·안정화,턴 시간 초과 처리 방식을 설정합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,712,command
턴시간설정,setturntime | turntimeout,system,recovery,백업·복구·안정화,게임 턴 제한시간을 20~600초로 설정합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,725,command
판정요청,게임신고 | rulingrequest | reportgame,system,recovery,백업·복구·안정화,현재 또는 최근 게임의 공개 로그·정산 검토를 요청합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,734,command
판정로그,rulinglog | gamerulinglog,system,recovery,백업·복구·안정화,판정 요청과 연결된 공개 게임 상태를 확인합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,754,command
실전게임검수,livegameaudit | recoveryaudit,system,recovery,백업·복구·안정화,v11.6.0에서 변경한 복구·종료·잠수·화투 검증만 검사합니다.,apocalypse_bot/commands/v1160_game_recovery_validation.py,790,command
일정,일정센터 | schedule | schedulecenter,social,schedule,일정·예약·방송,서버의 오늘·이번 주 이벤트를 이미지 달력으로 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,540,command
이벤트달력,eventcalendar | servercalendar,play,collections,수집·꾸미기·보상,서버 이벤트 달력을 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,543,command
오늘일정,todayschedule | todayevents,social,schedule,일정·예약·방송,오늘 남은 서버 일정을 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,546,command
이번주일정,weekschedule | weekevents,social,schedule,일정·예약·방송,앞으로 7일 일정을 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,551,command
일정등록,addevent | createevent,social,schedule,일정·예약·방송,관리자가 서버 일정을 등록합니다. `!일정등록 YYYY-MM-DD HH:MM 종류 제목`,apocalypse_bot/commands/v1190_event_broadcast_collection.py,555,command
일정삭제,deleteevent | removeevent,social,schedule,일정·예약·방송,관리자가 등록한 서버 일정을 삭제합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,568,command
게임예약,reservegame | gamebooking,social,schedule,일정·예약·방송,게임 일정을 예약합니다. `!게임예약 텍사스홀덤 2026-08-05 21:00 10000 아바돈허용`,apocalypse_bot/commands/v1190_event_broadcast_collection.py,574,command
예약참가,joinreservation | joinbooking,social,schedule,일정·예약·방송,예약된 게임에 참가합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,585,command
예약취소,cancelreservation | cancelbooking,social,schedule,일정·예약·방송,내 게임 예약 참가를 취소하거나 방장이 예약을 취소합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,594,command
예약목록,reservationlist | gamebookings,social,schedule,일정·예약·방송,서버의 예정 게임 예약을 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,605,command
중계,경기중계 | broadcast | livebroadcast,social,schedule,일정·예약·방송,현재 채널의 카드게임 또는 서버의 진행 중 경마를 공개 정보만으로 실시간 중계합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,610,command
중계종료,stopbroadcast | endbroadcast,social,schedule,일정·예약·방송,현재 채널의 자동 경기 중계를 종료합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,619,command
결승중계,finalbroadcast | finalscast,social,schedule,일정·예약·방송,최근 또는 지정 정산을 결승 결과 카드로 표시합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,623,command
중계응원,cheermatch | broadcastcheer,social,schedule,일정·예약·방송,현재 경기 중계에 응원 수를 추가합니다. 결과에는 영향을 주지 않습니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,629,command
중계설정,broadcastsettings | castsettings,social,schedule,일정·예약·방송,관리자가 중계 갱신 간격과 해설을 설정합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,634,command
업적센터,achievementcenter | gameachievementscenter,play,collections,수집·꾸미기·보상,게임 업적과 수집 진행도를 이미지 카드로 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,638,command
업적도감,achievementcatalog | achievementbook,play,collections,수집·꾸미기·보상,전체 게임 업적 조건과 해금 상태를 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,646,command
수집도감,collectioncatalog | collectionbook,play,collections,수집·꾸미기·보상,화투·포커 족보·경마 우승마·딜러·장식 수집을 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,649,command
화투수집,hwatucollection | hwatucodex,play,collections,수집·꾸미기·보상,수집한 화투 월과 48장 도감 진행도를 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,659,command
포커족보도감,pokerhandcatalog | pokerhandbook,play,collections,수집·꾸미기·보상,발견한 포커 족보를 확인합니다.,apocalypse_bot/commands/v1190_event_broadcast_collection.py,665,command
